id,event_id,latitude,longitude,utc_offset,source,type,date_time,event_name,fccs_number,fuelbed_fractions,heat,pm2.5,pm10,co,co2,ch4,nh3,so2,voc,nox,consumption_total,consumption_flaming,consumption_smoldering,consumption_residual,area,elevation,slope,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,canopy_consumption_pct,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,state,county,country
202303070000_202303142359_274434445-274434445,,35.24391,-78.81135,-04:00,VIIRS375,WF,20230313,,170,170 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434445-274434445,,35.24391,-78.81135,-04:00,VIIRS375,WF,20230314,,170,170 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434445-274434445,,35.24391,-78.81135,-04:00,VIIRS375,WF,20230315,,170,170 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434445-274434445,,35.24391,-78.81135,-04:00,VIIRS375,WF,20230316,,170,170 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434445-274434445,,35.24391,-78.81135,-04:00,VIIRS375,WF,20230317,,170,170 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434887-274434887,,35.24504,-92.80064,-05:00,VIIRSNOAA375,WF,20230313,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434887-274434887,,35.24504,-92.80064,-05:00,VIIRSNOAA375,WF,20230314,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434887-274434887,,35.24504,-92.80064,-05:00,VIIRSNOAA375,WF,20230315,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434887-274434887,,35.24504,-92.80064,-05:00,VIIRSNOAA375,WF,20230316,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434887-274434887,,35.24504,-92.80064,-05:00,VIIRSNOAA375,WF,20230317,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274392770-274402983,,35.2817,-99.6372,-06:00,VIIRS750,WF,20230313,,1,1 0.33; 131 0.33; 232 0.33,,,,,,,,,,,,,,,61.875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274392770-274402983,,35.2817,-99.6372,-06:00,VIIRS750,WF,20230314,,1,1 0.33; 131 0.33; 232 0.33,,,,,,,,,,,,,,,61.875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274392770-274402983,,35.2817,-99.6372,-06:00,VIIRS750,WF,20230315,,1,1 0.33; 131 0.33; 232 0.33,,,,,,,,,,,,,,,61.875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274392770-274402983,,35.2817,-99.6372,-06:00,VIIRS750,WF,20230316,,1,1 0.33; 131 0.33; 232 0.33,,,,,,,,,,,,,,,61.875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274392770-274402983,,35.2817,-99.6372,-06:00,VIIRS750,WF,20230317,,1,1 0.33; 131 0.33; 232 0.33,,,,,,,,,,,,,,,61.875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434886-274434886,,35.23931,-92.80022,-05:00,VIIRSNOAA375,WF,20230313,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434886-274434886,,35.23931,-92.80022,-05:00,VIIRSNOAA375,WF,20230314,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434886-274434886,,35.23931,-92.80022,-05:00,VIIRSNOAA375,WF,20230315,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434886-274434886,,35.23931,-92.80022,-05:00,VIIRSNOAA375,WF,20230316,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434886-274434886,,35.23931,-92.80022,-05:00,VIIRSNOAA375,WF,20230317,,129,129 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432613-274432613,,35.17068,-80.29673,-04:00,VIIRSNOAA375,WF,20230313,,275,275 0.67; 161 0.33,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432613-274432613,,35.17068,-80.29673,-04:00,VIIRSNOAA375,WF,20230314,,275,275 0.67; 161 0.33,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432613-274432613,,35.17068,-80.29673,-04:00,VIIRSNOAA375,WF,20230315,,275,275 0.67; 161 0.33,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432613-274432613,,35.17068,-80.29673,-04:00,VIIRSNOAA375,WF,20230316,,275,275 0.67; 161 0.33,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432613-274432613,,35.17068,-80.29673,-04:00,VIIRSNOAA375,WF,20230317,,275,275 0.67; 161 0.33,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38646,-96.08544,-05:00,VIIRS375,WF,20230313,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38784,-96.08352,-05:00,VIIRS375,WF,20230313,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38646,-96.08544,-05:00,VIIRS375,WF,20230314,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38784,-96.08352,-05:00,VIIRS375,WF,20230314,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38646,-96.08544,-05:00,VIIRS375,WF,20230315,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38784,-96.08352,-05:00,VIIRS375,WF,20230315,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38646,-96.08544,-05:00,VIIRS375,WF,20230316,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38784,-96.08352,-05:00,VIIRS375,WF,20230316,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38646,-96.08544,-05:00,VIIRS375,WF,20230317,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433124-274433153,,35.38784,-96.08352,-05:00,VIIRS375,WF,20230317,,264,264 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391899-274398617,,35.3761,-81.28503,-05:00,VIIRS375,WF,20230313,,275,275 1.0,,,,,,,,,,,,,,,51.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391899-274398617,,35.3761,-81.28503,-05:00,VIIRS375,WF,20230314,,275,275 1.0,,,,,,,,,,,,,,,51.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391899-274398617,,35.3761,-81.28503,-05:00,VIIRS375,WF,20230315,,275,275 1.0,,,,,,,,,,,,,,,51.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391899-274398617,,35.3761,-81.28503,-05:00,VIIRS375,WF,20230316,,275,275 1.0,,,,,,,,,,,,,,,51.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391899-274398617,,35.3761,-81.28503,-05:00,VIIRS375,WF,20230317,,275,275 1.0,,,,,,,,,,,,,,,51.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432551-274432551,,35.51299,-77.98453,-04:00,VIIRSNOAA375,WF,20230313,,283,283 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432551-274432551,,35.51299,-77.98453,-04:00,VIIRSNOAA375,WF,20230314,,283,283 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432551-274432551,,35.51299,-77.98453,-04:00,VIIRSNOAA375,WF,20230315,,283,283 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432551-274432551,,35.51299,-77.98453,-04:00,VIIRSNOAA375,WF,20230316,,283,283 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432551-274432551,,35.51299,-77.98453,-04:00,VIIRSNOAA375,WF,20230317,,283,283 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5192,-93.0934,-05:00,VIIRS750,WF,20230313,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,109.59068062827225,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5258,-93.0949,-05:00,VIIRS750,WF,20230313,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,54.70931937172776,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5192,-93.0934,-05:00,VIIRS750,WF,20230314,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,109.59068062827225,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5258,-93.0949,-05:00,VIIRS750,WF,20230314,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,54.70931937172776,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5192,-93.0934,-05:00,VIIRS750,WF,20230315,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,109.59068062827225,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5258,-93.0949,-05:00,VIIRS750,WF,20230315,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,54.70931937172776,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5192,-93.0934,-05:00,VIIRS750,WF,20230316,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,109.59068062827225,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5258,-93.0949,-05:00,VIIRS750,WF,20230316,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,54.70931937172776,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5192,-93.0934,-05:00,VIIRS750,WF,20230317,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,109.59068062827225,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432931-274435627,,35.5258,-93.0949,-05:00,VIIRS750,WF,20230317,,281,281 0.5; 90 0.5,,,,,,,,,,,,,,,54.70931937172776,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432605-274432605,,35.52298,-93.08524,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432605-274432605,,35.52298,-93.08524,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432605-274432605,,35.52298,-93.08524,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432605-274432605,,35.52298,-93.08524,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432605-274432605,,35.52298,-93.08524,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432604-274432604,,35.52426,-93.08052,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432604-274432604,,35.52426,-93.08052,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432604-274432604,,35.52426,-93.08052,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432604-274432604,,35.52426,-93.08052,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432604-274432604,,35.52426,-93.08052,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432934-274435626,,35.5325,-93.0527,-05:00,VIIRS750,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,61.95,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432934-274435626,,35.5325,-93.0527,-05:00,VIIRS750,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,61.95,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432934-274435626,,35.5325,-93.0527,-05:00,VIIRS750,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,61.95,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432934-274435626,,35.5325,-93.0527,-05:00,VIIRS750,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,61.95,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432934-274435626,,35.5325,-93.0527,-05:00,VIIRS750,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,61.95,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432574-274432574,,35.6223,-92.58194,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432574-274432574,,35.6223,-92.58194,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432574-274432574,,35.6223,-92.58194,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432574-274432574,,35.6223,-92.58194,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432574-274432574,,35.6223,-92.58194,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70567,-94.84238,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70591,-94.83867,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70567,-94.84238,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70591,-94.83867,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70567,-94.84238,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70591,-94.83867,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70567,-94.84238,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70591,-94.83867,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70567,-94.84238,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434494-274434495,,35.70591,-94.83867,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433433-274433433,,35.70644,-94.83429,-05:00,VIIRS375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433433-274433433,,35.70644,-94.83429,-05:00,VIIRS375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433433-274433433,,35.70644,-94.83429,-05:00,VIIRS375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433433-274433433,,35.70644,-94.83429,-05:00,VIIRS375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433433-274433433,,35.70644,-94.83429,-05:00,VIIRS375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69913,-94.52955,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69962,-94.5289,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69913,-94.52955,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69962,-94.5289,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69913,-94.52955,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69962,-94.5289,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69913,-94.52955,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69962,-94.5289,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69913,-94.52955,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434504-274434836,,35.69962,-94.5289,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73642,-95.06975,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73564,-95.08089,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.7359,-95.07718,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73616,-95.07346,-05:00,VIIRSNOAA375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73642,-95.06975,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73564,-95.08089,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.7359,-95.07718,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73616,-95.07346,-05:00,VIIRSNOAA375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73642,-95.06975,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73564,-95.08089,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.7359,-95.07718,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73616,-95.07346,-05:00,VIIRSNOAA375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73642,-95.06975,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73564,-95.08089,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.7359,-95.07718,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73616,-95.07346,-05:00,VIIRSNOAA375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73642,-95.06975,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73564,-95.08089,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.7359,-95.07718,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434610-274435276,,35.73616,-95.07346,-05:00,VIIRSNOAA375,WF,20230317,,90,90 1.0,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433499-274435636,,35.72914,-95.08642,-05:00,VIIRS375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,31.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433499-274435636,,35.73175,-95.0919,-05:00,VIIRS375,WF,20230313,,90,90 1.0,,,,,,,,,,,,,,,31.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433499-274435636,,35.72914,-95.08642,-05:00,VIIRS375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,31.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433499-274435636,,35.73175,-95.0919,-05:00,VIIRS375,WF,20230314,,90,90 1.0,,,,,,,,,,,,,,,31.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433499-274435636,,35.72914,-95.08642,-05:00,VIIRS375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,31.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433499-274435636,,35.73175,-95.0919,-05:00,VIIRS375,WF,20230315,,90,90 1.0,,,,,,,,,,,,,,,31.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433499-274435636,,35.72914,-95.08642,-05:00,VIIRS375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,31.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433499-274435636,,35.73175,-95.0919,-05:00,VIIRS375,WF,20230316,,90,90 1.0,,,,,,,,,,,,,,,31.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
